105 2.257e-13 2.07e-05 0.022891 0
106 2.4002e-13 2.2732e-05 0.016201 0
107 2.9726e-13 2.1424e-05 0.019381 0
108 5.8539e-13 1.9719e-05 0.015729 0
109 3.3059e-13 2.1732e-05 0.015431 0
110 6.7116e-13 2.6325e-05 0.02058 0
111 7.0808e-13 2.5564e-05 0.014614 0
112 2.8311e-13 2.3956e-05 0.02627 0
113 2.2724e-13 2.4435e-05 0.020964 0
114 4.1094e-13 2.5268e-05 0.018491 0
115 5.8402e-13 2.3868e-05 0.018506 0
116 1.6654e-12 3.0812e-05 0.01499 0
117 3.9667e-13 2.6696e-05 0.020228 0
118 5.1058e-13 2.4711e-05 0.014224 0
119 8.3728e-13 3.0905e-05 0.013971 0
120 3.7681e-13 2.6257e-05 0.020689 0
121 2.2595e-12 3.9628e-05 0.0097858 0
122 4.6338e-13 2.8641e-05 0.015436 0
123 1.1263e-12 2.8581e-05 0.016697 0
124 3.8235e-15 9.0136e-07 0.025903 0
