38 82 37 8.5038e-05 2.8761e-05 1.7158e-05 3.7664e-15 0
39 84 85 4.2989e-05 0.00011063 3.85e-07 2.0544e-15 0
40 11 77 1.4019e-05 5.6282e-05 1.69e-05 1.6549e-15 0
41 47 2 3.2567e-05 1.3664e-05 1.5609e-05 2.1685e-15 0
42 121 23 9.8456e-05 1.6613e-05 3.6643e-07 4.5653e-16 0
43 123 54 6.4492e-05 3.2396e-05 4.6814e-06 5.7067e-17 0
44 70 104 3.4193e-05 4.5891e-05 4.2652e-06 1.1413e-16 0
45 3 2 1.9246e-05 9.6619e-06 1.2558e-05 1.5408e-15 0
46 25 17 1.3203e-05 1.0397e-05 6.7155e-06 5.7067e-17 0
47 21 82 1.6308e-05 5.7795e-05 1.3775e-05 1.0843e-15 0
48 9 118 1.5098e-05 6.3322e-05 1.0298e-05 5.7067e-17 0
49 9 0 1.4455e-05 6.3004e-05 4.9343e-06 5.7067e-17 0
50 28 107 1.5429e-05 3.8855e-05 4.484e-06 2.8533e-16 0
51 86 74 5.1279e-05 3.402e-05 9.8661e-06 1.1413e-16 0
52 93 0 6.4999e-05 4.5634e-05 1.1175e-05 9.1307e-16 0
53 23 8 1.2641e-05 1.8037e-05 9.1468e-06 2.8533e-16 0
54 4 8 9.4042e-06 1.6665e-05 4.0001e-06 7.9893e-16 0
55 4 119 9.4042e-06 5.4609e-05 6.559e-06 5.7067e-17 0
56 4 121 1.0158e-05 0.00011617 3.85e-07 5.7067e-17 0
57 15 5 9.9129e-06 1.3742e-05 1.2049e-05 3.1387e-15 0
58 6 5 6.6498e-06 1.9057e-05 1.2212e-05 1.1413e-16 0
59 8 121 1.4637e-05 0.00010429 3.85e-07 2.2827e-16 0
60 7 92 1.3782e-05 4.6824e-05 8.9071e-06 2.8533e-16 0
61 70 36 2.9006e-05 1.7959e-05 8.6936e-06 4.5653e-15 0
62 25 96 1.4004e-05 4.3966e-05 1.0253e-05 5.7067e-17 0
63 25 19 1.2052e-05 1.1434e-05 9.6326e-06 5.7067e-17 0
64 9 8 1.1253e-05 1.517e-05 9.0722e-06 6.848e-16 0
65 28 18 1.2909e-05 9.4152e-06 9.1896e-06 5.7067e-17 0
66 10 23 6.6498e-06 8.9383e-06 6.8611e-06 5.7067e-16 0
67 12 53 4.9564e-06 3.748e-05 4.0836e-06 5.7067e-17 0
68 12 11 4.9564e-06 5.4295e-06 3.4954e-06 1.1413e-16 0
69 13 121 4.9564e-06 8.8835e-05 3.3779e-06 7.9893e-16 0
70 15 14 4.9564e-06 4.9564e-06 5.4871e-06 1.9973e-15 0
71 16 123 3.85e-06 9.5377e-05 8.4351e-06 5.136e-16 0
72 16 122 4.9564e-06 6.2793e-05 8.671e-06 1.712e-16 0
73 17 96 4.9564e-06 4.0557e-05 4.3885e-06 5.7067e-17 0
74 110 18 9.2147e-05 6.1637e-06 1.0465e-06 1.9973e-15 0
75 87 22 8.5145e-05 1.4455e-05 3.85e-07 4.6224e-15 0
76 89 118 7.0768e-05 8.1189e-05 3.85e-07 9.7013e-16 0
77 53 82 6.3985e-05 6.1918e-05 1.1892e-05 7.9893e-16 0
78 0 19 6.374e-05 8.5223e-06 8.9537e-06 6.848e-16 0
79 50 92 3.4387e-05 3.5881e-05 1.2842e-05 3.424e-16 0
80 46 32 2.8113e-05 1.5467e-05 4.814e-06 5.7067e-17 0
81 27 121 1.0084e-05 6.5079e-05 6.1448e-06 5.136e-16 0
82 19 113 1.0084e-05 4.9406e-05 5.5062e-06 7.9323e-15 0
83 21 20 8.3457e-06 1.1615e-05 7.2634e-06 5.7067e-16 0
84 31 119 1.5944e-05 7.1537e-05 1.365e-05 5.7067e-17 0
85 22 98 4.3914e-06 3.9792e-05 8.7457e-06 2.2827e-16 0
86 22 46 6.1637e-06 2.6441e-05 6.087e-06 2.2827e-16 0
87 23 118 3.85e-06 5.1382e-05 2.5184e-06 1.9973e-15 0
88 24 27 6.2694e-06 9.6619e-06 1.1563e-05 3.3669e-15 0
89 25 0 7.0095e-06 6.1608e-05 9.6237e-06 7.4187e-16 0
90 26 100 7.0095e-06 4.7559e-05 1.446e-08 9.7013e-16 0
91 29 28 3.85e-06 8.9389e-06 7.944e-06 6.2773e-16 0
92 81 37 8.3872e-05 2.0313e-05 2.128e-05 1.1413e-15 0
93 59 68 4.2917e-05 2.9702e-05 1.5512e-05 5.7067e-17 0
94 85 62 5.5567e-05 3.4997e-05 3.85e-07 5.7067e-17 0
95 72 85 6.1683e-05 0.00010929 2.2367e-05 5.7067e-17 0
96 101 87 4.9174e-05 7.1849e-05 2.3545e-05 5.7067e-17 0
97 91 37 4.3784e-05 1.835e-05 6.0872e-06 6.2773e-16 0
98 91 53 4.3046e-05 4.5129e-05 3.4197e-06 1.3125e-15 0
99 90 110 4.7561e-05 7.1049e-05 2.9152e-05 1.4837e-15 0
100 73 123 4.4067e-05 8.9941e-05 1.1734e-05 5.7067e-17 0
101 121 31 0.00010077 1.2641e-05 3.9347e-06 5.7067e-17 0
102 96 88 7.5192e-05 3.6533e-05 3.85e-07 5.7067e-17 0
103 80 72 5.3965e-05 4.2288e-05 1.7109e-05 2.4539e-15 0
104 67 66 6.8425e-05 2.9256e-05 1.5812e-05 5.7067e-17 0
105 118 119 7.2624e-05 7.1853e-05 1.431e-05 4.9648e-15 0
106 95 64 5.685e-05 2.4385e-05 2.4413e-05 5.7067e-17 0
107 56 76 3.4186e-05 4.8479e-05 1.4199e-05 4.5653e-16 0
108 51 100 3.7847e-05 5.0323e-05 5.4697e-07 2.3397e-15 0
109 38 0 2.1765e-05 3.4152e-05 2.4288e-05 5.7067e-17 0
110 46 101 3.365e-05 4.6243e-05 1.5661e-05 1.1413e-16 0
111 101 32 3.9594e-05 1.8387e-05 9.367e-06 3.8235e-15 0
112 0 64 2.079e-05 2.4849e-05 2.1044e-05 6.2773e-16 0
113 49 67 2.4503e-05 6.3189e-05 2.6841e-05 5.7067e-17 0
114 53 81 3.4987e-05 7.8704e-05 1.1538e-05 5.7067e-17 0
115 39 120 1.9409e-05 7.5408e-05 1.818e-06 5.7067e-17 0
116 34 73 1.9188e-05 3.1194e-05 7.4956e-06 5.7067e-17 0
117 0 75 8.0973e-06 2.4611e-05 9.8163e-06 2.4539e-15 0
118 30 64 6.6498e-06 3.9539e-05 1.1175e-05 8.5029e-15 0
119 87 48 9.3642e-05 3.1979e-05 6.8547e-06 2.6935e-14 0
120 102 85 7.6261e-05 5.6024e-05 8.5435e-06 8.8453e-15 0
121 86 57 5.8591e-05 1.8548e-05 2.1844e-05 5.7067e-17 0
122 123 68 8.2609e-05 5.6585e-05 2.5819e-05 5.7067e-17 0
123 106 81 4.4134e-05 4.075e-05 1.7485e-05 1.1413e-16 0
124 86 73 4.4269e-05 3.0691e-05 1.4671e-05 3.3669e-15 0
125 101 92 4.3958e-05 3.2914e-05 1.9455e-05 1.1984e-15 0
126 59 108 3.5706e-05 7.2852e-05 2.4921e-05 5.7067e-17 0
127 58 40 2.777e-05 2.1314e-05 1.8264e-05 1.2555e-15 0
128 58 88 2.575e-05 3.7354e-05 1.8748e-05 5.7067e-17 0
129 39 48 2.2181e-05 2.9292e-05 1.4877e-05 5.7067e-17 0
130 31 114 8.9383e-06 3.9745e-05 5.9e-06 1.712e-16 0
131 32 87 9.1125e-06 7.2139e-05 7.5492e-06 5.7637e-15 0
132 89 59 5.8212e-05 2.8356e-05 1.2416e-05 5.7067e-17 0
133 96 87 6.7437e-05 5.163e-05 2.2338e-05 6.848e-16 0
134 107 0 7.3717e-05 3.5252e-05 1.8837e-05 5.7067e-17 0
135 107 121 5.1294e-05 5.7647e-05 4.3568e-06 8.1035e-15 0
136 100 123 6.1838e-05 7.4166e-05 1.5767e-05 5.7067e-17 0
137 67 63 6.699e-05 2.4639e-05 1.4856e-05 5.7067e-17 0
138 110 121 7.9403e-05 7.6783e-05 6.883e-06 1.7177e-14 0
139 48 99 3.4696e-05 3.2874e-05 2.868e-05 1.1413e-14 0
140 89 0 5.492e-05 7.4548e-05 2.0731e-05 5.7067e-17 0
141 101 66 4.6611e-05 3.473e-05 1.8907e-05 2.2827e-16 0
142 104 80 5.8599e-05 3.0077e-05 1.3332e-05 5.7067e-17 0
143 59 78 2.7731e-05 4.2406e-05 2.802e-05 5.7067e-17 0
144 69 47 3.5004e-05 2.894e-05 3.85e-07 5.7067e-17 0
145 34 47 1.3627e-05 2.2791e-05 2.0427e-05 1.1413e-15 0
146 49 63 2.4965e-05 1.9317e-05 1.561e-05 5.7067e-17 0
147 47 86 2.2882e-05 4.1908e-05 1.1824e-05 2.8533e-16 0
148 35 103 1.2769e-05 4.1604e-05 2.038e-05 5.7067e-17 0
149 65 94 2.2767e-05 3.8556e-05 3.0272e-05 5.7067e-17 0
150 65 42 2.1404e-05 1.4609e-05 9.3783e-06 5.7067e-17 0
151 72 98 3.2502e-05 8.7323e-05 9.0781e-06 9.7013e-15 0
152 33 87 1.0852e-05 7.7836e-05 1.0071e-05 9.4731e-15 0
153 34 122 9.7528e-06 5.4111e-05 1.4755e-05 5.7067e-17 0
154 34 44 1.1059e-05 2.9619e-05 2.2467e-05 1.1413e-15 0
155 35 110 1.0852e-05 3.1351e-05 1.5547e-05 2.1115e-15 0
156 0 65 1.755e-05 2.4639e-05 2.292e-05 6.2773e-16 0
157 36 104 1.1783e-05 6.4186e-05 1.715e-05 7.8752e-15 0
158 121 120 0.00013888 4.2684e-05 2.5662e-05 9.7013e-16 0
159 93 121 8.1797e-05 0.0001583 2.8937e-05 1.9973e-15 0
160 85 44 8.7193e-05 2.3183e-05 2.4868e-05 5.7067e-17 0
161 0 96 7.2423e-05 4.2952e-05 3.3784e-05 1.906e-14 0
162 111 108 7.8051e-05 5.4301e-05 2.6667e-05 5.5355e-15 0
163 107 118 5.8793e-05 6.6395e-05 1.5112e-05 1.1413e-16 0
164 101 85 6.715e-05 7.1273e-05 7.5228e-06 1.3011e-14 0
165 62 66 3.3318e-05 2.2885e-05 1.1474e-05 1.712e-16 0
166 120 106 5.0379e-05 4.6018e-05 3.85e-07 5.7067e-17 0
167 120 78 5.5413e-05 4.9789e-05 1.8179e-05 5.7067e-17 0
168 62 99 3.0647e-05 3.7875e-05 2.6877e-05 5.7067e-17 0
169 79 72 5.0011e-05 2.948e-05 3.6904e-05 9.0736e-15 0
170 78 62 3.2617e-05 2.5297e-05 3.3275e-05 4.0517e-15 0
171 111 93 4.972e-05 3.8479e-05 1.5751e-05 3.424e-15 0
172 122 44 6.0076e-05 2.2224e-05 7.6622e-06 3.424e-16 0
173 80 116 3.4844e-05 0.00012723 1.8297e-05 3.424e-15 0
174 95 42 5.0663e-05 1.3438e-05 1.2706e-05 5.7067e-17 0
175 68 108 4.1707e-05 5.3966e-05 1.199e-05 5.7067e-17 0
176 68 109 4.3893e-05 4.0717e-05 2.408e-05 1.712e-16 0
177 74 108 3.5402e-05 5.3163e-05 8.1751e-07 5.7067e-17 0
178 74 68 3.9556e-05 2.5901e-05 1.7206e-05 7.4757e-15 0
179 64 94 2.9762e-05 4.587e-05 2.8673e-05 5.7067e-17 0
180 70 113 2.6457e-05 4.1637e-05 1.851e-05 5.7067e-17 0
181 43 89 1.2184e-05 3.6326e-05 1.2849e-05 1.1413e-16 0
182 59 88 2.2837e-05 4.7561e-05 1.7649e-05 5.7067e-17 0
183 43 108 1.6048e-05 7.7029e-05 2.9338e-05 5.7067e-17 0
184 53 50 3.3315e-05 2.4483e-05 1.2773e-05 3.5952e-15 0
185 54 117 2.0787e-05 5.3941e-05 2.1213e-05 5.8779e-15 0
186 50 81 2.2494e-05 6.2139e-05 2.2199e-05 9.8155e-15 0
187 53 37 3.8045e-05 1.2141e-05 1.5828e-05 3.424e-16 0
188 48 120 1.9225e-05 7.3872e-05 2.6376e-05 1.3753e-14 0
189 44 47 2.2452e-05 4.1066e-05 2.6526e-05 1.4267e-15 0
190 44 54 2.47e-05 2.2868e-05 1.4511e-05 1.2498e-14 0
191 38 118 7.3516e-06 6.6395e-05 1.3878e-05 5.7067e-17 0
192 38 107 8.2758e-06 4.7429e-05 1.5494e-05 1.712e-16 0
193 39 78 1.1287e-05 3.5567e-05 1.1914e-05 1.2555e-15 0
194 119 75 9.5791e-05 2.6817e-05 2.2982e-05 5.7067e-17 0
195 119 94 8.971e-05 4.0904e-05 2.4441e-05 5.7067e-17 0
196 92 49 4.2141e-05 2.2763e-05 1.4559e-05 5.7067e-17 0
197 109 90 6.1402e-05 2.527e-05 1.328e-05 5.7067e-17 0
198 87 89 5.2835e-05 4.9478e-05 3.3315e-05 5.136e-16 0
199 71 76 2.0221e-05 3.0208e-05 1.9297e-05 5.7067e-17 0
200 57 74 2.5047e-05 2.7823e-05 2.0785e-05 2.2827e-16 0
201 98 46 4.2177e-05 1.4673e-05 1.6402e-05 5.7067e-17 0
202 40 79 1.3458e-05 4.3701e-05 2.0798e-05 5.7067e-17 0
203 43 88 1.4624e-05 3.2573e-05 3.2266e-05 8.7312e-15 0
204 40 72 8.0219e-06 3.0919e-05 1.7904e-05 1.0272e-15 0
205 40 86 1.1913e-05 4.3163e-05 1.4117e-05 5.7067e-17 0
206 41 55 1.2557e-05 2.2885e-05 1.6497e-05 4.1659e-15 0
207 41 52 1.0853e-05 1.2948e-05 2.2719e-05 1.4267e-15 0
208 42 64 1.2557e-05 1.6856e-05 1.0782e-05 1.712e-16 0
209 42 94 1.169e-05 5.0462e-05 3.2979e-06 1.1413e-16 0
210 43 59 1.0124e-05 1.6336e-05 1.9256e-05 5.7067e-17 0
211 60 53 3.3954e-05 3.5956e-05 3.4183e-05 2.5566e-14 0
212 118 0 7.3322e-05 2.1246e-05 2.5586e-05 4.9762e-14 0
213 78 67 3.6259e-05 3.073e-05 9.3349e-06 5.7067e-17 0
214 77 67 3.7083e-05 3.073e-05 2.0201e-06 5.7067e-17 0
215 50 77 2.4845e-05 2.2929e-05 2.9033e-05 6.848e-16 0
216 104 93 4.3895e-05 3.6822e-05 1.0472e-05 9.1877e-15 0
217 45 44 1.2028e-05 2.9619e-05 1.9712e-05 6.848e-16 0
218 45 122 1.2141e-05 5.0777e-05 1.0535e-05 5.7067e-17 0
219 45 116 1.3551e-05 5.0074e-05 1.1228e-05 3.1957e-15 0
220 46 87 8.4754e-06 5.5265e-05 8.2866e-06 1.2669e-14 0
221 121 51 9.3143e-05 2.5111e-05 1.3549e-05 8.6171e-15 0
222 47 74 2.2767e-05 2.5968e-05 3.0073e-05 1.1413e-16 0
223 47 73 2.8574e-05 3.238e-05 2.2867e-05 1.712e-16 0
224 97 105 5.6409e-05 2.8652e-05 2.5052e-05 5.7067e-17 0
225 85 66 5.6644e-05 1.9719e-05 1.7549e-05 5.7067e-17 0
226 47 85 3.1553e-05 6.1724e-05 1.209e-05 1.1413e-15 0
227 91 49 6.324e-05 1.6046e-05 3.6342e-05 2.9675e-15 0
228 72 104 4.1329e-05 6.7464e-05 8.5531e-06 5.7067e-17 0
229 94 0 3.8674e-05 5.0064e-05 1.1731e-05 5.7067e-17 0
230 48 92 1.1885e-05 3.3604e-05 2.3811e-05 1.2498e-14 0
231 49 66 1.3887e-05 1.9246e-05 1.1434e-05 5.7067e-17 0
232 49 85 1.1078e-05 3.8206e-05 1.0484e-05 4.9077e-15 0
233 98 86 7.7531e-05 5.8749e-05 3.145e-05 5.7067e-17 0
234 98 57 6.3615e-05 1.5792e-05 1.8673e-05 5.7067e-17 0
235 96 89 5.624e-05 4.1502e-05 3.85e-07 5.7067e-17 0
236 85 69 5.4605e-05 2.3563e-05 1.2041e-05 2.8533e-15 0
237 78 50 3.8581e-05 2.047e-05 1.4604e-05 2.2827e-16 0
238 111 104 7.5272e-05 5.6358e-05 2.5891e-05 5.7067e-17 0
239 86 56 4.4935e-05 1.9487e-05 2.4212e-05 8.2176e-15 0
240 93 89 6.1587e-05 4.1502e-05 2.8151e-05 5.7067e-17 0
241 96 93 4.2146e-05 3.6938e-05 7.8612e-06 1.1413e-16 0
242 85 52 6.6071e-05 1.4268e-05 3.0779e-05 5.7067e-17 0
243 66 92 2.6679e-05 2.569e-05 1.4978e-05 5.7067e-17 0
244 72 97 3.6048e-05 4.9502e-05 2.8529e-05 3.9947e-16 0
245 99 120 4.0364e-05 4.1997e-05 3.0674e-05 2.8533e-16 0
246 58 69 1.5691e-05 1.9736e-05 2.8185e-05 5.7067e-17 0
247 62 67 2.8687e-05 4.9903e-05 1.6497e-05 1.712e-16 0
248 105 80 3.3429e-05 2.2025e-05 2.3915e-05 7.704e-15 0
249 58 98 1.4292e-05 4.6221e-05 1.2026e-05 5.7067e-17 0
250 51 77 2.4447e-05 4.3683e-05 2.0838e-05 7.5328e-15 0
251 52 67 1.3306e-05 4.2434e-05 1.9999e-05 4.2229e-15 0
252 52 63 1.2793e-05 1.2461e-05 1.9973e-05 5.7067e-17 0
253 52 53 1.2812e-05 4.6097e-05 1.2498e-05 7.9893e-16 0
254 121 111 0.000141 4.7168e-05 2.1221e-05 2.2313e-14 0
255 0 119 5.3257e-05 6.9352e-05 3.877e-05 1.712e-15 0
256 82 60 3.662e-05 1.7423e-05 1.4179e-05 5.7067e-17 0
257 78 92 4.5078e-05 2.5524e-05 3.9914e-05 2.4539e-15 0
258 53 63 4.9839e-05 1.9158e-05 3.2134e-05 1.3125e-15 0
259 100 82 4.0317e-05 4.9357e-05 1.9628e-05 5.7067e-17 0
260 55 67 1.5482e-05 3.6645e-05 7.641e-06 3.9376e-15 0
261 55 54 1.4193e-05 1.8008e-05 2.2653e-05 2.1799e-14 0
262 0 114 8.5004e-05 4.2976e-05 5.2724e-05 5.7067e-17 0
263 121 89 0.00013242 3.1996e-05 2.5797e-05 4.3941e-15 0
264 98 69 5.3837e-05 2.118e-05 3.5364e-05 5.7067e-17 0
265 116 115 0.00010513 6.1249e-05 3.1927e-05 5.7067e-17 0
266 111 105 7.5014e-05 6.4124e-05 3.6491e-05 5.7067e-17 0
267 106 99 4.3511e-05 3.972e-05 4.411e-05 5.7067e-17 0
268 87 99 5.1386e-05 3.1061e-05 1.5634e-05 5.7067e-17 0
269 81 119 3.9656e-05 6.8166e-05 3.3164e-05 6.2773e-16 0
270 56 105 1.9351e-05 3.6651e-05 1.9931e-05 5.7067e-17 0
271 102 91 3.8534e-05 5.5766e-05 1.8538e-05 5.7067e-17 0
272 66 99 2.2155e-05 2.7431e-05 2.457e-05 4.3941e-15 0
273 57 59 4.0919e-06 1.6772e-05 2.2864e-05 5.7067e-17 0
274 57 58 1.389e-05 1.389e-05 1.0333e-05 5.7067e-17 0
275 57 62 1.6426e-05 1.4692e-05 1.1056e-05 5.7067e-17 0
276 57 69 1.5364e-05 1.5148e-05 1.8339e-05 5.7067e-17 0
277 59 58 1.5196e-05 1.3965e-05 1.2126e-05 1.9973e-15 0
278 60 100 1.4505e-05 3.6518e-05 1.6324e-05 1.2041e-14 0
279 61 87 1.347e-05 2.3335e-05 2.0428e-05 1.1413e-14 0
280 62 69 1.5916e-05 1.7679e-05 5.0971e-06 1.4267e-15 0
281 63 91 1.3447e-05 4.1314e-05 3.4373e-05 2.0544e-15 0
282 63 85 1.4552e-05 4.9874e-05 2.1749e-05 6.0491e-15 0
283 65 95 1.5273e-05 4.4172e-05 2.0668e-05 5.7067e-17 0
284 65 64 1.4056e-05 5.6606e-06 1.8396e-05 2.9675e-15 0
285 81 114 6.1273e-05 4.8704e-05 8.9378e-06 6.3344e-15 0
286 109 122 5.2001e-05 3.9439e-05 2.7226e-05 5.7067e-17 0
287 79 85 5.1473e-05 8.8288e-05 3.85e-07 2.2827e-16 0
288 78 66 4.0403e-05 2.0054e-05 2.3716e-05 5.7067e-17 0
289 67 85 5.1062e-05 6.3165e-05 1.9916e-05 6.848e-16 0
290 95 0 5.4024e-05 3.2959e-05 2.1707e-05 9.9296e-15 0
291 87 94 3.9325e-05 3.7826e-05 2.42e-05 6.5056e-15 0
292 68 67 2.3248e-05 2.4718e-05 2.1867e-05 4.5653e-16 0
293 71 86 2.2277e-05 2.5567e-05 2.571e-05 5.1931e-15 0
294 73 122 2.0395e-05 4.191e-05 2.4895e-05 5.7067e-17 0
295 76 111 3.6728e-05 7.54e-05 2.8436e-05 2.9903e-14 0
296 69 79 1.5058e-05 3.3241e-05 3.9916e-05 5.7067e-17 0
297 68 78 1.4309e-05 1.6137e-05 2.3728e-05 1.4837e-14 0
298 69 86 1.5574e-05 4.7082e-05 1.53e-05 4.28e-15 0
299 70 0 6.7828e-06 7.0386e-05 3.4548e-05 5.7067e-17 0
300 71 105 1.1083e-05 3.2269e-05 1.244e-05 9.0736e-15 0
301 71 116 1.5347e-05 0.00010479 3.7383e-05 5.7067e-17 0
302 116 76 0.00014694 2.2885e-05 2.8214e-05 5.7067e-17 0
303 119 121 5.4977e-05 0.00010202 1.5571e-05 5.7067e-17 0
304 79 84 2.5543e-05 3.7611e-05 3.2787e-05 5.7067e-17 0
305 72 105 2.5244e-05 2.9277e-05 2.4193e-05 1.0843e-15 0
306 94 89 3.798e-05 3.6422e-05 4.1226e-05 2.5338e-14 0
307 78 99 3.0622e-05 3.972e-05 1.5488e-05 5.7067e-17 0
308 73 74 2.7619e-05 1.5054e-05 2.0939e-05 1.0843e-15 0
309 73 109 7.2574e-06 3.5517e-05 1.5487e-05 3.4811e-15 0
310 74 109 1.5731e-05 2.8839e-05 1.6789e-05 5.7067e-17 0
311 75 94 1.7179e-05 2.3183e-05 1.6482e-05 1.0044e-14 0
312 121 114 9.6141e-05 2.8278e-05 3.404e-05 1.5979e-15 0
313 109 76 5.7088e-05 2.1341e-05 4.2095e-05 3.8748e-14 0
314 83 115 3.3078e-05 3.795e-05 5.0109e-05 2.9104e-15 0
315 77 106 6.2353e-06 2.848e-05 2.5301e-05 1.9973e-15 0
316 77 78 1.7434e-05 1.7434e-05 1.383e-05 5.7067e-17 0
317 78 106 1.6173e-05 2.4986e-05 3.1381e-05 1.6549e-15 0
318 87 98 3.3745e-05 4.1974e-05 1.5226e-05 5.7067e-17 0
319 79 86 3.8936e-06 2.4453e-05 2.4019e-05 9.1877e-15 0
320 79 116 1.8225e-05 5.3182e-05 1.7227e-05 5.7067e-17 0
321 82 81 3.7162e-05 2.8386e-05 5.1038e-05 3.0017e-14 0
322 123 115 4.8814e-05 4.7428e-05 2.581e-05 2.2827e-16 0
323 88 97 2.635e-05 2.8586e-05 2.9589e-05 5.7067e-17 0
324 83 123 1.7222e-05 4.3888e-05 1.4629e-05 2.043e-14 0
325 84 116 1.8107e-05 5.0192e-05 1.4901e-05 3.561e-14 0
326 85 98 8.7944e-05 6.8307e-05 3.85e-07 4.3941e-15 0
327 121 106 9.3848e-05 2.6401e-05 2.8513e-05 4.5083e-15 0
328 116 86 6.2642e-05 2.1325e-05 2.6078e-05 7.9893e-16 0
329 88 87 1.7393e-05 3.4165e-05 3.3926e-05 3.0816e-15 0
330 88 98 1.8341e-05 2.127e-05 2.5156e-05 1.0729e-14 0
331 89 108 2.0226e-05 7.8173e-05 3.3461e-05 1.2612e-14 0
332 90 112 1.6288e-05 3.8535e-05 2.8997e-05 5.7067e-16 0
333 90 115 1.9035e-05 5.0594e-05 2.4125e-05 5.7067e-17 0
334 92 102 1.7531e-05 2.1371e-05 3.0291e-05 3.5381e-15 0
335 92 91 1.777e-05 3.7498e-05 2.0958e-05 1.0101e-14 0
336 95 94 1.9746e-05 1.0369e-05 2.3372e-05 1.2612e-14 0
337 97 113 2.4927e-05 3.526e-05 1.8808e-05 5.7067e-17 0
338 97 104 2.3318e-05 4.2992e-05 3.0708e-05 1.1699e-14 0
339 97 96 9.0479e-06 2.6324e-05 3.1312e-05 2.9618e-14 0
340 104 113 3.0197e-05 3.159e-05 1.8419e-05 5.136e-16 0
341 99 98 2.18e-05 3.003e-05 1.2937e-05 1.4951e-14 0
342 100 117 2.2299e-05 5.9057e-05 1.9702e-05 7.1904e-15 0
343 102 101 1.7131e-05 2.4764e-05 2.2643e-05 4.7822e-14 0
344 103 110 2.2938e-05 2.7311e-05 2.0322e-05 3.7493e-14 0
345 105 104 6.0375e-06 2.999e-05 2.851e-05 1.8033e-14 0
346 112 110 4.8697e-05 3.6297e-05 3.5098e-05 5.7067e-17 0
347 112 121 3.7192e-05 7.029e-05 1.8278e-05 5.7067e-17 0
348 108 110 4.1491e-05 3.6297e-05 3.8224e-05 5.7067e-17 0
349 108 121 3.1822e-05 6.4723e-05 1.1117e-05 5.7067e-17 0
350 106 119 2.0489e-05 5.3358e-05 2.9603e-05 3.5381e-15 0
351 108 112 2.319e-05 2.4518e-05 4.8234e-05 5.7067e-17 0
352 107 110 2.16e-05 5.3755e-05 4.4923e-05 4.2914e-14 0
353 108 109 2.3274e-05 2.6476e-05 2.5398e-05 7.9893e-16 0
354 109 112 2.419e-05 2.9329e-05 2.9592e-05 5.7067e-17 0
355 109 123 2.3285e-05 5.0921e-05 4.3456e-05 5.8208e-15 0
