 10336
    50   7571      0 8.337933E-006 3.598277E-002 5.345000E-006
    51     -1   7565 2.465603E-006 2.909492E-002 5.345000E-006
    52   7558      0 7.625818E-006 3.741597E-002 5.345000E-006
    53   7529      0 5.654666E-006 2.263109E-002 2.267691E-005
    54   7498      0 7.694783E-006 3.668232E-002 5.345000E-006
    55   7484      0 1.495073E-006 3.375008E-002 1.999916E-005
    56   7463      0 4.978737E-006 3.572888E-002 5.345000E-006
    57     -1   7448 7.928370E-006 2.745429E-002 5.345000E-006
    58     -1   7386 4.006326E-006 2.406016E-002 5.345000E-006
    59     -1   7374 6.509170E-006 2.782640E-002 5.345000E-006
    60   7373      0 3.690166E-006 3.236128E-002 3.146254E-005
    61   7344      0 4.112564E-006 3.585581E-002 5.345000E-006
    62     -1   7341 1.492552E-005 4.126979E-002 5.345000E-006
    63   7282      0 9.602696E-006 3.493028E-002 5.345000E-006
    64   7273      0 5.021873E-006 3.370878E-002 2.065149E-005
    65     -1   7268 7.582355E-006 3.621740E-002 5.345000E-006
    66     -1   7248 2.772300E-005 3.122756E-002 5.345000E-006
    67     -1   7247 2.148521E-006 3.575844E-002 1.511794E-005
    68     -1   7226 5.933331E-006 2.998400E-002 5.345000E-006
    69     -1   7225 1.004905E-005 2.918396E-002 5.345000E-006
    70     -1   7209 1.090592E-006 2.075810E-002 5.345000E-006
    71   7207      0 2.751581E-006 2.931064E-002 1.069000E-005
    72     -1   7184 8.049855E-006 2.607528E-002 5.345000E-006
    73   7164      0 6.339544E-006 2.752735E-002 2.138000E-005
    74     -1   7150 4.196168E-006 3.049010E-002 5.345000E-006
    75   7132      0 4.646922E-006 3.143608E-002 3.994697E-005
    76   7108      0 9.625991E-006 2.862290E-002 5.345000E-006
    77     -1   7074 7.679268E-007 3.702864E-002 1.195178E-005
    78     -1   7061 7.394974E-006 3.039469E-002 5.345000E-006
    79   7040      0 4.198650E-006 2.486467E-002 5.345000E-006
    80   7030      0 3.169140E-006 2.900593E-002 4.016225E-005
    81     -1   6973 6.618931E-006 4.255570E-002 5.345000E-006
    82     -1   6953 1.100594E-005 2.221427E-002 5.345000E-006
    83   6940      0 3.535770E-006 3.236598E-002 5.345000E-006
    84     -1   6920 1.751470E-005 3.122978E-002 5.345000E-006
    85   6835      0 1.403758E-006 2.627647E-002 5.815161E-005
    86     -1   6799 2.578140E-005 3.619330E-002 5.345000E-006
    87   6785      0 2.514236E-005 3.089755E-002 5.345000E-006
    88     -1   6777 4.058363E-006 3.286218E-002 1.195178E-005
    89     -1   6763 4.084573E-006 3.196419E-002 2.390357E-005
    90   6743      0 3.283005E-006 2.821539E-002 5.345000E-006
    91   6728      0 5.871696E-006 2.578908E-002 5.345000E-006
    92     -1   6723 5.018182E-006 2.976503E-002 5.345000E-006
    93     -1   6717 5.880672E-006 1.873030E-002 5.345000E-006
    94   6716      0 4.486971E-006 3.503040E-002 5.345000E-006
    95     -1   6687 5.803649E-006 3.523465E-002 5.345000E-006
    96   6685      0 7.565779E-006 3.139701E-002 5.345000E-006
    97   6684      0 6.337476E-006 3.351066E-002 5.345000E-006
    98   6683      0 6.210483E-006 3.337234E-002 2.203800E-005
    99   6656      0 2.572213E-006 3.349256E-002 8.567018E-005
   100   6644      0 4.517876E-006 2.996879E-002 1.309252E-005
   101   6634      0 1.068940E-006 3.016023E-002 5.345000E-006
   102   6632      0 3.195712E-006 2.206522E-002 1.951075E-005
   103     -1   6628 3.699708E-006 2.862727E-002 5.754488E-005
   104     -1   6623 3.616161E-006 3.941801E-002 5.345000E-006
   105   6619      0 3.932695E-006 2.596018E-002 1.309252E-005
   106   6609      0 6.274146E-005 2.699342E-002 5.345000E-006
   107   6608      0 1.080106E-004 3.143045E-002 5.345000E-006
   108   6601      0 3.623943E-006 3.749367E-002 1.588759E-004
   109   6599      0 7.528644E-006 3.080693E-002 1.468648E-004
   110     -1   6589 4.708877E-005 2.787161E-002 5.345000E-006
   111     -1   6577 1.960707E-005 3.459863E-002 1.526894E-004
   112     -1   6576 4.341055E-005 4.107457E-002 5.345000E-006
   113     -1   6549 6.701910E-006 2.618447E-002 6.646986E-005
   114     -1   6548 1.755752E-005 3.125910E-002 7.309178E-005
   115     -1   6545 4.985609E-005 2.051067E-002 5.345000E-006
   116     -1   6542 1.232080E-005 3.414809E-002 5.605883E-005
   117     -1   6518 3.294415E-005 2.927425E-002 5.345000E-006
   118     -1   6517 1.233074E-005 2.309061E-002 6.844940E-005
   119     -1   6516 1.208498E-005 2.160757E-002 1.060805E-004
   120     -1   6510 2.812270E-005 3.899665E-002 8.088453E-005
   121     -1   6499 2.080193E-005 2.835505E-002 5.781501E-005
   122     -1   6498 4.148510E-005 2.634243E-002 5.345000E-006
   123     -1   6479 2.314313E-005 2.688705E-002 6.969027E-005
   124     -1   6474 3.851332E-006 2.940944E-002 1.052419E-004
   125     -1   6455 9.240072E-006 3.115175E-002 2.205869E-004
   126     -1   6454 3.992457E-005 3.655418E-002 5.345000E-006
   127     -1   6447 1.514522E-005 3.328284E-002 5.291280E-005
   128     -1   6446 6.574503E-006 1.503813E-002 4.070631E-005
   129   6442      0 8.858109E-006 2.605459E-002 4.309277E-005
   130   6441      0 1.032282E-006 4.012507E-002 4.342299E-005
   131   6432      0 6.131887E-006 3.027250E-002 4.035387E-005
   132   6401      0 1.991981E-005 2.950572E-002 5.398185E-005
   133   6363      0 2.487683E-006 4.017347E-002 6.135824E-005
   134     -1   6361 1.122456E-005 3.262048E-002 4.407600E-005
   135     -1   6340 1.417457E-005 3.642379E-002 4.208657E-005
   136   6321      0 1.507983E-006 2.656149E-002 1.107561E-004
   137   6305      0 6.192695E-006 3.475274E-002 6.233288E-005
   138   6285      0 8.063263E-006 2.851397E-002 3.891219E-005
   139     -1   6282 2.659339E-005 3.212210E-002 5.345000E-006
   140     -1   6281 4.135868E-005 2.271578E-002 5.345000E-006
   141   6276      0 6.228270E-006 3.810223E-002 3.927757E-005
   142   6261      0 7.767496E-006 2.249889E-002 8.618487E-005
   143     -1   6251 3.274445E-006 2.351285E-002 3.504951E-005
   144     -1   6250 5.009009E-006 2.491767E-002 6.811969E-005
   145     -1   6245 2.938385E-005 3.757579E-002 5.345000E-006
   146     -1   6241 1.059920E-005 3.734716E-002 7.956747E-005
   147     -1   6224 3.831543E-006 3.357849E-002 8.640012E-005
   148     -1   6202 1.305676E-005 2.872203E-002 4.439890E-005
   149     -1   6201 2.368887E-005 3.523432E-002 5.345000E-006
   150     -1   6198 8.769190E-006 4.501219E-002 3.817093E-005
   151     -1   6192 6.823144E-006 2.341933E-002 4.208657E-005
   152   6191      0 2.684846E-005 2.834427E-002 5.345000E-006
   153   6188      0 2.864794E-005 3.562971E-002 5.345000E-006
   154   6187      0 2.263874E-006 2.493002E-002 3.854334E-005
   155   6182      0 7.650431E-006 4.112873E-002 8.291997E-005
   156   6180      0 3.363724E-005 2.259663E-002 5.345000E-006
   157   6179      0 2.679609E-005 3.178181E-002 5.345000E-006
   158     -1   6176 1.223824E-005 3.466288E-002 5.104387E-005
   159     -1   6165 2.220563E-005 3.128193E-002 5.345000E-006
   160     -1   6145 5.009822E-006 3.419321E-002 3.070469E-005
   161   6136      0 1.533663E-005 3.147082E-002 4.810500E-005
   162     -1   6133 6.466124E-006 2.650758E-002 5.476995E-005
   163     -1   6130 9.162563E-006 4.015097E-002 4.208657E-005
   164     -1   6129 2.454537E-005 2.324297E-002 5.345000E-006
   165     -1   6106 3.488944E-006 3.889433E-002 3.251237E-005
   166     -1   6105 4.665748E-006 3.245113E-002 1.069547E-004
   167   6100      0 1.096158E-005 2.737733E-002 7.892822E-005
   168     -1   6097 2.826963E-005 2.621408E-002 5.345000E-006
   169     -1   6067 3.077787E-005 3.237507E-002 5.345000E-006
   170     -1   6065 2.052716E-005 3.007787E-002 5.345000E-006
   171   6050      0 1.269427E-006 2.666855E-002 4.985117E-005
   172     -1   6047 3.511458E-005 4.397698E-002 5.345000E-006
   173     -1   6040 3.158467E-006 3.763341E-002 2.927577E-005
   174     -1   6039 2.118621E-005 3.237344E-002 1.101835E-004
   175     -1   6020 2.230139E-005 4.298287E-002 5.345000E-006
   176   6013      0 2.329275E-005 2.946576E-002 5.345000E-006
   177     -1   6003 1.395020E-005 2.182075E-002 5.789335E-005
   178     -1   6002 7.133863E-006 3.037186E-002 2.618505E-005
   179     -1   5991 2.188659E-005 2.455536E-002 5.345000E-006
   180     -1   5973 1.120033E-005 2.683389E-002 4.035387E-005
   181     -1   5961 7.270206E-006 1.413945E-002 2.878371E-005
   182     -1   5960 2.144914E-005 3.128485E-002 5.345000E-006
   183     -1   5945 9.193587E-006 3.179217E-002 3.294879E-005
   184     -1   5935 1.963730E-005 3.576790E-002 5.345000E-006
   185     -1   5934 2.176224E-005 3.157569E-002 5.345000E-006
   186   5915      0 2.550281E-006 3.531728E-002 7.998289E-005
   187     -1   5913 2.004841E-005 3.182565E-002 5.345000E-006
   188     -1   5857 8.056568E-007 3.640428E-002 2.878371E-005
   189   5856      0 2.267144E-005 3.230442E-002 5.345000E-006
   190   5855      0 1.858362E-005 3.913744E-002 5.345000E-006
   191     -1   5852 5.684928E-006 3.396096E-002 5.690161E-005
   192   5833      0 4.394311E-006 2.714363E-002 3.422470E-005
   193     -1   5832 2.907554E-005 2.451819E-002 8.228523E-005
   194     -1   5829 2.400528E-005 3.478343E-002 5.345000E-006
   195     -1   5825 1.027262E-005 3.706688E-002 9.922615E-005
   196     -1   5807 3.269300E-006 3.001115E-002 1.075876E-004
   197     -1   5806 2.958959E-005 3.091591E-002 5.345000E-006
   198   5798      0 8.948908E-006 3.828167E-002 3.162145E-005
   199   5797      0 3.589578E-006 3.547995E-002 5.291280E-005
   200   5787      0 1.263237E-005 3.847490E-002 3.927757E-005
   201   5786      0 2.026350E-005 1.698966E-002 5.345000E-006
   202     -1   5746 2.104209E-005 2.457502E-002 5.345000E-006
   203   5741      0 5.285295E-006 2.549873E-002 2.878371E-005
   204     -1   5732 2.626289E-005 3.074542E-002 5.345000E-006
   205     -1   5728 1.641470E-005 3.025247E-002 5.345000E-006
   206     -1   5724 1.613349E-005 3.226281E-002 5.345000E-006
   207     -1   5717 1.700483E-005 3.438793E-002 5.345000E-006
   208     -1   5716 1.667702E-005 3.155261E-002 5.345000E-006
   209     -1   5713 1.976007E-005 3.209199E-002 5.345000E-006
   210     -1   5712 4.686148E-006 2.537247E-002 4.597943E-005
   211     -1   5698 1.923952E-005 2.894242E-002 5.345000E-006
   212   5690      0 3.050224E-006 3.387023E-002 7.610758E-005
   213   5689      0 1.095877E-005 2.025042E-002 3.741500E-005
   214   5684      0 1.698841E-005 3.614837E-002 5.345000E-006
   215   5683      0 1.514925E-005 3.804555E-002 5.345000E-006
   216   5668      0 3.328793E-006 2.791435E-002 8.681691E-005
   217   5657      0 7.962335E-006 3.184115E-002 4.927847E-005
   218     -1   5635 1.172072E-005 2.501931E-002 3.162145E-005
   219     -1   5579 1.723698E-005 3.978075E-002 5.345000E-006
   220     -1   5577 4.880202E-006 2.753211E-002 7.801157E-005
   221   5575      0 1.163139E-005 2.288775E-002 3.294879E-005
   222   5549      0 3.005691E-005 3.691632E-002 5.345000E-006
   223   5543      0 4.212954E-006 3.641848E-002 2.878371E-005
   224     -1   5510 4.192747E-006 3.249272E-002 4.208657E-005
   225     -1   5508 4.743026E-006 3.223419E-002 3.927757E-005
   226     -1   5495 2.103331E-005 3.525796E-002 5.345000E-006
   227   5465      0 1.794187E-005 2.098762E-002 5.345000E-006
   228   5421      0 3.999895E-006 3.613107E-002 2.329831E-005
   229   5420      0 9.419032E-006 2.574965E-002 2.725426E-005
   230     -1   5404 1.850362E-005 2.625865E-002 5.345000E-006
   231   5402      0 2.629773E-005 2.418844E-002 5.345000E-006
   232   5401      0 1.327973E-005 3.278272E-002 5.345000E-006
   233   5400      0 2.267969E-005 3.100799E-002 5.345000E-006
   234     -1   5372 1.579951E-005 2.301015E-002 5.345000E-006
   235     -1   5331 7.765155E-006 3.793418E-002 3.023589E-005
   236     -1   5318 4.125948E-006 3.688328E-002 3.251237E-005
   237   5315      0 2.574562E-006 2.645160E-002 3.927757E-005
   238   5314      0 1.050282E-005 3.427665E-002 2.725426E-005
   239     -1   5309 1.025049E-005 3.199015E-002 5.376964E-005
   240     -1   5293 3.064507E-005 3.446061E-002 5.345000E-006
   241   5259      0 2.129877E-006 2.669718E-002 4.780713E-005
   242   5241      0 7.973255E-007 3.762378E-002 4.717078E-005
   243   5223      0 1.194037E-005 3.581235E-002 5.345000E-006
   244   5222      0 6.636138E-006 2.660958E-002 3.779486E-005
   245     -1   5204 1.520434E-005 1.657247E-002 5.345000E-006
   246     -1   5181 4.305166E-006 3.991485E-002 3.116644E-005
   247   5176      0 1.022396E-005 4.089668E-002 5.476995E-005
   248     -1   5153 2.224847E-005 3.502278E-002 5.345000E-006
   249     -1   5130 1.351967E-005 3.134971E-002 5.345000E-006
   250     -1   5129 1.634699E-005 2.849003E-002 5.345000E-006
   251   5123      0 2.352412E-006 3.286325E-002 4.407600E-005
   252     -1   5119 1.074328E-005 1.930256E-002 5.345000E-006
   253     -1   5097 1.121233E-005 4.226318E-002 5.345000E-006
   254     -1   5076 5.576633E-006 2.590077E-002 2.203800E-005
   255     -1   5071 2.411097E-006 2.399174E-002 3.585535E-005
   256     -1   5066 1.474667E-006 2.690849E-002 2.203800E-005
   257     -1   5065 5.790903E-007 3.793393E-002 2.203800E-005
   258     -1   5064 1.605357E-005 3.742043E-002 5.345000E-006
   259     -1   5055 1.306339E-005 3.370655E-002 5.345000E-006
   260     -1   5054 1.800143E-006 3.719315E-002 4.139624E-005
   261     -1   5003 1.310971E-006 2.837504E-002 2.672500E-005
   262     -1   5000 1.319318E-005 2.536697E-002 3.162145E-005
   263     -1   4996 1.559563E-005 3.348982E-002 5.345000E-006
   264     -1   4976 1.287509E-005 2.670528E-002 5.345000E-006
   265   4960      0 7.188925E-007 4.320271E-002 4.203716E-005
   266   4959      0 1.748393E-005 2.858989E-002 5.345000E-006
   267   4954      0 3.476411E-006 3.438468E-002 2.267691E-005
   268     -1   4950 1.356289E-005 3.314304E-002 5.345000E-006
   269   4909      0 1.445077E-005 3.120795E-002 5.528911E-005
   270   4897      0 1.227073E-005 2.344067E-002 5.345000E-006
   271   4896      0 6.902765E-006 4.030554E-002 1.999916E-005
   272     -1   4893 1.588078E-005 3.713864E-002 5.345000E-006
   273   4887      0 4.188663E-006 3.065122E-002 2.449387E-005
   274     -1   4872 1.209931E-005 2.872173E-002 5.345000E-006
   275   4871      0 1.017408E-005 3.994478E-002 5.345000E-006
   276   4848      0 1.222448E-005 1.831048E-002 5.345000E-006
   277   4783      0 1.397428E-005 3.118587E-002 5.345000E-006
   278     -1   4778 4.390917E-006 4.089823E-002 1.603500E-005
   279     -1   4777 2.803245E-006 3.346806E-002 2.329831E-005
   280   4776      0 1.170849E-005 3.089873E-002 5.345000E-006
   281   4761      0 1.368035E-005 2.975361E-002 5.345000E-006
   282   4760      0 1.447819E-005 3.252097E-002 5.345000E-006
   283   4757      0 1.421450E-005 2.845494E-002 5.345000E-006
   284   4747      0 1.646385E-005 3.070433E-002 8.703515E-005
   285   4733      0 3.219564E-006 2.968423E-002 1.772736E-005
   286   4732      0 1.337159E-005 3.140811E-002 5.345000E-006
   287     -1   4697 1.590849E-005 3.124914E-002 5.345000E-006
   288     -1   4694 1.184685E-005 3.414449E-002 5.345000E-006
   289     -1   4693 1.551702E-005 2.365578E-002 5.345000E-006
   290   4676      0 1.185182E-005 3.450000E-002 5.345000E-006
   291   4675      0 1.415678E-005 3.764207E-002 5.345000E-006
   292   4671      0 1.199248E-005 3.462799E-002 5.345000E-006
   293     -1   4670 1.329202E-005 3.411512E-002 5.345000E-006
   294   4652      0 3.940622E-006 2.356370E-002 5.731647E-005
   295     -1   4648 2.231581E-005 3.605712E-002 5.345000E-006
   296     -1   4636 4.710174E-006 3.278531E-002 2.725426E-005
   297     -1   4635 1.211097E-005 3.404421E-002 5.345000E-006
   298     -1   4620 1.400488E-005 3.204526E-002 5.345000E-006
   299     -1   4608 1.669837E-006 4.170371E-002 5.518928E-005
   300   4598      0 1.002296E-005 3.220513E-002 3.070469E-005
   301     -1   4567 3.700839E-006 2.194947E-002 5.838068E-005
   302     -1   4561 8.335276E-006 2.196325E-002 5.345000E-006
   303   4545      0 2.253584E-006 2.689313E-002 1.927167E-005
   304     -1   4544 1.378903E-005 2.217675E-002 5.345000E-006
   305   4492      0 5.078101E-006 2.357591E-002 8.188525E-005
   306     -1   4443 1.026431E-005 2.185370E-002 5.345000E-006
   307     -1   4422 1.001222E-005 3.145243E-002 1.064018E-004
   308     -1   4419 7.533675E-006 2.955185E-002 1.511794E-005
   309     -1   4384 1.306632E-005 2.965715E-002 5.345000E-006
   310   4351      0 1.145961E-005 2.770824E-002 5.345000E-006
   311   4350      0 1.619673E-006 2.657780E-002 2.267691E-005
   312   4302      0 1.324649E-005 3.519560E-002 5.345000E-006
   313     -1   4278 1.188339E-005 1.869625E-002 5.345000E-006
   314   4262      0 4.035910E-006 3.854785E-002 3.981752E-005
   315     -1   4248 1.460631E-005 2.370948E-002 5.345000E-006
   316   4176      0 1.007203E-005 3.209984E-002 5.345000E-006
   317   4175      0 1.478274E-005 3.516497E-002 5.345000E-006
   318     -1   4164 1.114873E-005 1.963589E-002 5.345000E-006
   319   4153      0 8.091805E-006 3.289735E-002 2.329831E-005
   320   4152      0 8.330280E-006 3.028535E-002 5.855154E-005
   321   4148      0 1.189007E-005 3.435308E-002 5.345000E-006
   322   4127      0 1.278909E-005 2.202223E-002 5.345000E-006
   323   4119      0 6.687531E-006 2.876848E-002 4.732433E-005
   324   4107      0 7.437319E-006 3.381630E-002 5.345000E-006
   325     -1   4085 8.260333E-006 3.105827E-002 5.345000E-006
   326     -1   4084 3.100286E-006 4.416048E-002 1.772736E-005
   327   4023      0 7.766881E-006 3.013011E-002 5.345000E-006
   328   3951      0 1.277649E-006 2.549328E-002 1.927167E-005
   329     -1   3923 5.202742E-006 2.621356E-002 8.567664E-005
   330   3903      0 1.297248E-005 2.810017E-002 5.345000E-006
   331     -1   3888 3.988482E-006 3.163526E-002 1.999916E-005
   332   3865      0 2.160560E-006 2.591116E-002 3.961181E-005
   333     -1   3855 1.308734E-005 3.321692E-002 5.345000E-006
   334   3839      0 4.336567E-006 2.567482E-002 4.927493E-005
   335   3784      0 1.045573E-005 4.526397E-002 5.345000E-006
   336   3780      0 1.367476E-005 4.107341E-002 5.345000E-006
   337   3779      0 8.735459E-006 3.357524E-002 4.203716E-005
   338   3776      0 1.548862E-005 3.296801E-002 5.345000E-006
   339     -1   3675 7.395166E-006 2.639959E-002 5.345000E-006
   340   3656      0 3.831609E-006 1.820079E-002 2.725426E-005
   341     -1   3652 1.135437E-005 4.140772E-002 5.345000E-006
   342     -1   3637 8.812820E-006 2.592843E-002 5.345000E-006
   343   3630      0 3.661180E-006 3.179364E-002 1.603500E-005
   344   3606      0 4.294726E-006 2.909095E-002 2.967914E-005
   345   3595      0 5.692407E-006 3.054985E-002 5.345000E-006
   346     -1   3589 9.365486E-006 2.584120E-002 5.345000E-006
   347   3550      0 6.984245E-006 3.649484E-002 5.345000E-006
   348     -1   3533 1.073394E-005 2.173871E-002 5.345000E-006
   349     -1   3532 1.161009E-005 4.042259E-002 5.345000E-006
   350     -1   3500 5.407061E-006 3.882416E-002 1.927167E-005
   351     -1   3484 1.105897E-005 4.151726E-002 5.345000E-006
   352   3476      0 7.234265E-006 2.350142E-002 5.345000E-006
   353   3469      0 5.408128E-007 3.621993E-002 2.390357E-005
   354   3468      0 5.150478E-006 3.063333E-002 3.236419E-005
   355   3457      0 9.253985E-006 4.132150E-002 5.345000E-006
   356   3442      0 2.979462E-006 2.312319E-002 1.690237E-005
   357     -1   3405 5.379680E-006 3.633034E-002 5.345000E-006
   358   3389      0 2.380281E-006 3.158986E-002 1.511794E-005
   359   3362      0 5.889802E-006 2.805800E-002 5.345000E-006
   360     -1   3351 7.814756E-006 3.746569E-002 5.345000E-006
   361     -1   3328 6.527958E-006 4.570618E-002 5.345000E-006
   362   3313      0 1.189734E-005 3.319109E-002 5.345000E-006
   363   3270      0 1.948229E-005 2.772012E-002 5.345000E-006
   364     -1   3248 2.925938E-005 4.898321E-002 5.345000E-006
   365     -1   3247 5.504287E-006 4.555925E-002 5.345000E-006
   366     -1   3168 5.869437E-006 2.059679E-002 5.345000E-006
   367   3163      0 1.474520E-006 3.434166E-002 3.146254E-005
   368     -1   3162 4.221175E-006 3.424950E-002 6.007761E-005
   369   3130      0 5.862985E-006 2.692924E-002 5.345000E-006
   370   3107      0 4.649516E-005 3.890438E-002 5.345000E-006
   371   3074      0 7.728055E-006 3.504065E-002 5.345000E-006
   372     -1   3071 1.286430E-005 1.952018E-002 5.345000E-006
   373     -1   3043 9.276164E-006 2.831943E-002 3.422470E-005
   374     -1   3033 9.030301E-006 2.741972E-002 2.725426E-005
   375     -1   3018 4.403565E-006 4.022509E-002 2.267691E-005
   376     -1   3000 7.802658E-006 2.840576E-002 5.345000E-006
   377   2985      0 1.713085E-006 4.047020E-002 2.706973E-005
   378   2898      0 7.272139E-006 3.100191E-002 5.345000E-006
   379   2897      0 9.197310E-006 2.350493E-002 1.772736E-005
   380     -1   2872 6.651557E-006 3.803105E-002 5.345000E-006
   381     -1   2868 4.764743E-006 3.040901E-002 5.345000E-006
   382     -1   2850 3.955625E-006 3.039868E-002 5.345000E-006
   383     -1   2849 4.296067E-006 2.891778E-002 5.345000E-006
   384   2846      0 3.856941E-006 3.240347E-002 2.618505E-005
   385   2809      0 4.965660E-006 3.797659E-002 1.511794E-005
   386   2801      0 5.000439E-006 2.832620E-002 3.554575E-005
   387     -1   2781 5.688534E-007 3.125030E-002 3.802638E-005
   388     -1   2773 8.893270E-006 3.969527E-002 5.345000E-006
   389   2770      0 9.257704E-006 3.309076E-002 2.999490E-005
   390   2752      0 1.005090E-005 2.991722E-002 5.345000E-006
   391   2751      0 2.852981E-006 2.634815E-002 3.617405E-005
   392   2736      0 4.978812E-006 3.627273E-002 5.345000E-006
   393   2729      0 8.636181E-006 3.187509E-002 2.878371E-005
   394   2644      0 4.665878E-006 3.759507E-002 5.345000E-006
   395   2610      0 5.813990E-006 3.517729E-002 5.345000E-006
   396   2609      0 9.307964E-006 2.879333E-002 5.345000E-006
   397     -1   2549 3.823322E-006 4.249201E-002 2.885416E-005
   398     -1   2545 8.699678E-006 3.339115E-002 5.345000E-006
   399   2516      0 4.754195E-006 3.525852E-002 5.345000E-006
   400     -1   2501 5.003668E-006 4.365270E-002 5.171714E-005
   401     -1   2484 1.148853E-005 3.332959E-002 5.345000E-006
   402     -1   2481 6.364252E-006 3.218953E-002 4.130967E-005
   403   2473      0 5.436112E-006 2.210951E-002 5.345000E-006
   404   2425      0 7.263561E-006 3.634468E-002 2.777343E-005
   405     -1   2398 1.564954E-006 2.551591E-002 4.089075E-005
   406   2382      0 8.731890E-007 3.022047E-002 2.504431E-005
   407   2381      0 3.633791E-006 3.203462E-002 2.798678E-005
   408   2324      0 4.468121E-006 2.811421E-002 2.725426E-005
   409   2267      0 4.537255E-006 3.687340E-002 1.195178E-005
   410   2228      0 2.500953E-006 1.991369E-002 5.345000E-006
   411   2227      0 6.854531E-006 3.655398E-002 1.195178E-005
   412   2179      0 7.554839E-006 2.987312E-002 5.345000E-006
   413   2170      0 2.264489E-006 3.400286E-002 5.345000E-006
   414     -1   2081 2.457960E-006 3.078556E-002 5.345000E-006
   415     -1   2064 2.292982E-006 3.206763E-002 1.195178E-005
   416     -1   2063 1.628248E-006 3.716993E-002 1.690237E-005
   417     -1   2052 4.969902E-006 4.155583E-002 4.397210E-005
   418   2044      0 7.128393E-006 3.271347E-002 2.203800E-005
   419   2036      0 9.135495E-006 2.601299E-002 5.345000E-006
   420     -1   2030 5.581007E-006 2.601122E-002 5.345000E-006
   421   2000      0 1.797500E-006 2.716368E-002 1.843752E-005
   422   1999      0 1.010990E-005 4.444201E-002 5.345000E-006
   423     -1   1993 4.574423E-006 3.800169E-002 1.603500E-005
   424   1986      0 1.052219E-006 3.092359E-002 1.195178E-005
   425     -1   1982 4.309114E-006 2.254588E-002 1.195178E-005
   426     -1   1931 6.571148E-006 2.837015E-002 5.345000E-006
   427     -1   1904 2.344874E-005 2.633888E-002 5.345000E-006
   428     -1   1887 9.107339E-006 2.367041E-002 5.345000E-006
   429   1854      0 3.206723E-006 2.949842E-002 2.390357E-005
   430   1851      0 2.324252E-006 3.388973E-002 1.195178E-005
