366
94 85 62 4.6694e-06 0.02928 0.0001247
95 72 85 2.8539e-06 0.028787 0.00023735
96 101 87 5.8042e-06 0.041053 0.00015212
97 91 37 5.6567e-06 0.041128 9.8048e-05
98 91 53 1.8112e-06 0.033813 0.0001131
99 90 110 5.4209e-06 0.026448 0.00016937
100 73 123 9.2962e-07 0.036858 0.00017334
101 121 31 2.4261e-06 0.020107 0.00017074
102 96 88 6.9664e-06 0.031887 0.0001662
103 80 72 4.4931e-06 0.033976 0.00014628
104 67 66 6.0154e-06 0.03784 0.00015753
105 118 119 5.0034e-06 0.028651 0.00020053
106 95 64 4.6982e-06 0.034009 0.00011074
107 56 76 2.2482e-06 0.023618 0.00010497
108 51 100 3.6601e-06 0.0302 0.00012064
109 38 0 4.3556e-06 0.030243 9.3166e-05
110 46 101 1.7338e-06 0.04183 0.0001058
111 101 32 5.8546e-06 0.032007 8.5747e-05
112 0 64 5.9599e-06 0.018886 7.0029e-05
113 49 67 7.2703e-06 0.032724 0.00014756
114 53 81 5.8191e-06 0.037239 0.00018647
115 39 120 3.1469e-06 0.028887 0.00017307
116 34 73 4.2106e-06 0.032645 8.8475e-05
117 0 75 6.3623e-06 0.04004 5.1517e-05
118 30 64 4.9552e-06 0.030712 7.0982e-05
119 87 48 3.5271e-06 0.027562 0.00020195
120 102 85 4.8801e-06 0.035283 0.00018692
121 86 57 5.5391e-06 0.035955 0.00011722
122 123 68 5.8169e-06 0.039145 0.00020486
123 106 81 3.922e-06 0.022812 0.0001362
124 86 73 6.4413e-06 0.029728 0.00010186
125 101 92 5.5029e-06 0.031677 0.00011526
126 59 108 6.4591e-06 0.032851 0.00016741
127 58 40 3.9887e-06 0.027029 7.5313e-05
128 58 88 7.4747e-06 0.025192 9.7156e-05
129 39 48 2.0918e-06 0.029032 7.4829e-05
130 31 114 3.1436e-06 0.027342 7.0066e-05
131 32 87 1.7503e-06 0.027355 0.00012321
132 89 59 1.2218e-06 0.029506 0.00016863
133 96 87 7.1721e-06 0.024915 0.00017404
134 107 0 1.2806e-06 0.031954 0.00017288
135 107 121 5.014e-06 0.028934 0.00015453
136 100 123 5.5107e-06 0.031274 0.00025823
137 67 63 8.0597e-06 0.030267 0.00014402
138 110 121 3.0575e-06 0.024636 0.00023841
139 48 99 4.7609e-06 0.016922 0.00011136
140 89 0 1.7813e-06 0.032109 0.00019064
141 101 66 7.2252e-06 0.028006 0.00011345
142 104 80 5.257e-06 0.03021 0.00012307
143 59 78 6.2182e-06 0.032343 0.00011672
144 69 47 6.2616e-06 0.030744 0.00010982
145 34 47 6.1374e-06 0.034166 5.9462e-05
146 49 63 3.9529e-06 0.039719 6.4884e-05
147 47 86 5.2733e-06 0.02816 8.3583e-05
148 35 103 6.1482e-06 0.032903 8.8847e-05
149 65 94 6.5092e-06 0.03748 9.3564e-05
150 65 42 3.9589e-06 0.02902 5.6791e-05
151 72 98 3.3748e-06 0.039436 0.00016373
152 33 87 6.3593e-06 0.028212 0.00013113
153 34 122 4.3487e-06 0.034713 8.9551e-05
154 34 44 4.0729e-06 0.03198 8.1346e-05
155 35 110 5.3927e-06 0.038703 6.7399e-05
156 0 65 3.9547e-06 0.023539 7.1507e-05
157 36 104 8.1836e-06 0.024613 0.00013027
158 121 120 6.984e-06 0.024347 0.00024854
159 93 121 6.4012e-06 0.027905 0.00035224
160 85 44 7.1634e-06 0.038852 0.00015415
161 0 96 6.036e-06 0.042755 0.00019355
162 111 108 7.1564e-06 0.040622 0.00018281
163 107 118 4.8143e-06 0.029475 0.00019996
164 101 85 7.3574e-06 0.031548 0.00018085
165 62 66 4.9341e-06 0.037899 9.2843e-05
166 120 106 5.6892e-06 0.017089 0.00012099
167 120 78 6.3146e-06 0.02962 0.00014568
168 62 99 8.5061e-06 0.033974 0.00010062
169 79 72 6.936e-06 0.030455 0.00012922
170 78 62 1.0718e-05 0.030927 0.00011803
171 111 93 5.8871e-06 0.032962 0.00011894
172 122 44 2.9358e-06 0.02817 0.00010887
173 80 116 7.0284e-06 0.030251 0.00025912
174 95 42 2.6314e-06 0.038686 7.9743e-05
175 68 108 7.7953e-06 0.030725 0.00014188
176 68 109 7.7057e-06 0.032502 0.00014057
177 74 108 5.4504e-06 0.027718 0.00017481
178 74 68 7.6438e-06 0.023745 0.00011752
179 64 94 6.0243e-06 0.03056 0.00013342
180 70 113 7.8882e-06 0.033863 9.1914e-05
181 43 89 8.0999e-06 0.034422 9.4931e-05
182 59 88 5.3834e-06 0.041773 0.00011233
183 43 108 6.765e-06 0.022998 0.00014045
184 53 50 3.0988e-06 0.026193 8.9201e-05
185 54 117 5.6526e-06 0.04121 9.9828e-05
186 50 81 4.4122e-06 0.033844 0.00011597
187 53 37 4.2861e-06 0.027794 7.6605e-05
188 48 120 7.2033e-06 0.031697 0.00016788
189 44 47 4.4007e-06 0.022219 0.00010501
190 44 54 5.8813e-06 0.033797 7.5676e-05
191 38 118 5.6387e-06 0.024232 0.00011883
192 38 107 4.9962e-06 0.032786 8.7105e-05
193 39 78 8.3457e-06 0.035425 9.381e-05
194 119 75 7.3235e-06 0.026466 0.00016708
195 119 94 8.0158e-06 0.024445 0.00018773
196 92 49 2.6571e-06 0.038034 9.6391e-05
197 109 90 5.2685e-06 0.043714 0.00011288
198 87 89 9.1183e-06 0.029754 0.0001509
199 71 76 4.9151e-06 0.033595 7.4077e-05
200 57 74 4.7002e-06 0.034025 8.5094e-05
201 98 46 7.4105e-06 0.024762 7.9354e-05
202 40 79 4.2176e-06 0.035372 9.5467e-05
203 43 88 9.4709e-06 0.040088 9.1104e-05
204 40 72 5.5078e-06 0.028037 5.9299e-05
205 40 86 4.7146e-06 0.033538 0.00012377
206 41 55 5.5317e-06 0.035414 5.658e-05
207 41 52 9.2744e-06 0.040754 4.8684e-05
208 42 64 8.5235e-06 0.029504 4.5739e-05
209 42 94 7.2448e-06 0.038614 9.7069e-05
210 43 59 8.0713e-06 0.030204 5.1128e-05
211 60 53 7.5309e-06 0.025389 0.00012916
212 118 0 9.0188e-06 0.029082 0.00014695
213 78 67 5.2819e-06 0.026349 0.00010421
214 77 67 6.3641e-06 0.035364 0.00010511
215 50 77 1.0322e-05 0.02924 9.2173e-05
216 104 93 5.3042e-06 0.028884 0.00011197
217 45 44 5.7892e-06 0.022413 7.2297e-05
218 45 122 7.8403e-06 0.029896 0.00010404
219 45 116 5.5808e-06 0.03722 9.2328e-05
220 46 87 1.1092e-05 0.030109 0.00010778
221 121 51 6.8039e-06 0.036289 0.00015208
222 47 74 1.05e-05 0.023339 9.042e-05
223 47 73 8.7517e-06 0.041309 0.0001088
224 97 105 8.2867e-06 0.027456 0.00012554
225 85 66 5.0736e-06 0.02436 0.00010829
226 47 85 9.4625e-06 0.023716 0.00015899
227 91 49 1.0254e-05 0.032082 0.00012432
228 72 104 7.3298e-06 0.029868 0.00018221
229 94 0 6.248e-06 0.035047 0.00013045
230 48 92 1.1165e-05 0.031264 8.7036e-05
231 49 66 7.6611e-06 0.028711 5.098e-05
232 49 85 6.6151e-06 0.027778 6.6888e-05
233 98 86 7.8103e-06 0.036489 0.00024298
234 98 57 7.9235e-06 0.041366 0.00018797
235 96 89 4.3707e-06 0.027369 0.00014642
236 85 69 7.434e-06 0.024933 0.00017864
237 78 50 6.1653e-06 0.026614 0.00011398
238 111 104 5.9849e-06 0.036035 0.00023636
239 86 56 8.0933e-06 0.033188 0.00011569
240 93 89 8.0724e-06 0.040916 0.00014357
241 96 93 7.0052e-06 0.027619 0.00012228
242 85 52 9.3497e-06 0.037558 0.00013333
243 66 92 6.4154e-06 0.029591 9.8205e-05
244 72 97 8.0941e-06 0.029163 0.00014137
245 99 120 7.379e-06 0.036523 0.00011768
246 58 69 1.0392e-05 0.030208 6.9141e-05
247 62 67 6.774e-06 0.025301 0.00013746
248 105 80 1.0152e-05 0.036942 8.8537e-05
249 58 98 1.2755e-05 0.027418 0.00016612
250 51 77 1.0719e-05 0.036008 0.00013104
251 52 67 5.778e-06 0.048272 9.3545e-05
252 52 63 7.3109e-06 0.022169 4.6769e-05
253 52 53 4.9268e-06 0.029691 8.5458e-05
254 121 111 1.0367e-05 0.025787 0.00029636
255 0 119 9.116e-06 0.030638 0.00018718
256 82 60 5.091e-06 0.028207 0.00013716
257 78 92 1.0794e-05 0.030881 0.00012373
258 53 63 1.1257e-05 0.024187 0.00010908
259 100 82 6.3695e-06 0.033293 0.00015379
260 55 67 4.5321e-06 0.019342 7.1495e-05
261 55 54 9.1685e-06 0.030663 5.6209e-05
262 0 114 9.8665e-06 0.041791 0.00022282
263 121 89 7.7949e-06 0.039459 0.00024326
264 98 69 1.3068e-05 0.019338 0.00016911
265 116 115 9.313e-06 0.027434 0.00024008
266 111 105 7.1745e-06 0.030608 0.00020807
267 106 99 1.134e-05 0.027293 0.0001332
268 87 99 9.7085e-06 0.025971 0.00013116
269 81 119 9.9657e-06 0.025862 0.0001524
270 56 105 9.0587e-06 0.017594 8.2412e-05
271 102 91 8.1707e-06 0.028753 0.0001555
272 66 99 1.0059e-05 0.045317 7.5486e-05
273 57 59 9.5222e-06 0.023559 4.485e-05
274 57 58 1.0104e-05 0.030977 4.9304e-05
275 57 62 5.0576e-06 0.027958 4.6128e-05
276 57 69 6.025e-06 0.026182 5.1358e-05
277 59 58 7.661e-06 0.036705 4.956e-05
278 60 100 1.058e-05 0.02978 7.9619e-05
279 61 87 1.4155e-05 0.038141 6.5276e-05
280 62 69 7.4253e-06 0.040546 4.9399e-05
281 63 91 9.7016e-06 0.030076 0.0001061
282 63 85 8.9407e-06 0.020123 9.5821e-05
283 65 95 6.9854e-06 0.026247 8.7397e-05
284 65 64 1.3414e-05 0.025306 4.1122e-05
285 81 114 8.631e-06 0.030596 0.00016898
286 109 122 1.0798e-05 0.031198 0.00014586
287 79 85 7.6798e-06 0.029633 0.00022284
288 78 66 1.101e-05 0.036761 0.00011668
289 67 85 4.7062e-06 0.030316 0.00017172
290 95 0 5.8016e-06 0.024329 0.00012611
291 87 94 7.3017e-06 0.030321 0.00011371
292 68 67 8.1911e-06 0.029035 9.4086e-05
293 71 86 8.2364e-06 0.035275 9.4113e-05
294 73 122 8.5722e-06 0.029129 9.3232e-05
295 76 111 5.6852e-06 0.036879 0.00016514
296 69 79 1.1552e-05 0.021955 0.00011287
297 68 78 1.1655e-05 0.023571 5.4978e-05
298 69 86 5.0097e-06 0.036321 0.00012282
299 70 0 1.3757e-05 0.028354 0.00012064
300 71 105 7.6767e-06 0.039619 6.9658e-05
301 71 116 8.4563e-06 0.023615 0.00025227
302 116 76 6.1671e-06 0.030911 0.00028293
303 119 121 8.8572e-06 0.027917 0.00026127
304 79 84 9.4759e-06 0.031799 0.00011053
305 72 105 1.1365e-05 0.041329 8.1207e-05
306 94 89 1.1269e-05 0.035606 0.00013295
307 78 99 1.2633e-05 0.023528 0.00012162
308 73 74 1.029e-05 0.027054 7.1421e-05
309 73 109 1.4732e-05 0.029267 7.8711e-05
310 74 109 9.9344e-06 0.016815 7.8027e-05
311 75 94 8.1434e-06 0.034041 6.1411e-05
312 121 114 1.3469e-05 0.037079 0.00018025
313 109 76 1.1073e-05 0.027733 0.00012912
314 83 115 1.4397e-05 0.033069 0.00015393
315 77 106 1.3212e-05 0.031646 6.2222e-05
316 77 78 7.1858e-06 0.026692 5.6583e-05
317 78 106 1.3565e-05 0.041646 7.8636e-05
318 87 98 7.3234e-06 0.031445 0.00011507
319 79 86 1.4949e-05 0.032145 5.7699e-05
320 79 116 9.0235e-06 0.03502 9.7187e-05
321 82 81 1.4762e-05 0.02667 0.00013273
322 123 115 8.2989e-06 0.032328 0.00013336
323 88 97 9.0161e-06 0.044443 0.00010282
324 83 123 1.1532e-05 0.028803 9.6663e-05
325 84 116 9.6292e-06 0.029762 9.1752e-05
326 85 98 1.0823e-05 0.022049 0.00026503
327 121 106 1.0637e-05 0.025634 0.0001944
328 116 86 1.1036e-05 0.030731 0.00011105
329 88 87 1.5352e-05 0.019608 9.2056e-05
330 88 98 1.2414e-05 0.02639 6.7769e-05
331 89 108 5.6436e-06 0.025334 0.00015625
332 90 112 9.8606e-06 0.02445 8.7861e-05
333 90 115 7.96e-06 0.035969 0.00012464
334 92 102 1.1812e-05 0.020848 6.944e-05
335 92 91 1.1075e-05 0.036309 0.00010298
336 95 94 1.2924e-05 0.019087 5.4167e-05
337 97 113 1.1077e-05 0.031312 8.9366e-05
338 97 104 1.2967e-05 0.0309 0.00013056
339 97 96 1.503e-05 0.038522 7.424e-05
340 104 113 1.1008e-05 0.025751 9.5277e-05
341 99 98 1.2441e-05 0.032911 8.8502e-05
342 100 117 9.8021e-06 0.029061 0.00012168
343 102 101 1.6448e-05 0.034243 8.4167e-05
344 103 110 1.1674e-05 0.039023 7.1329e-05
345 105 104 1.5907e-05 0.033973 6.6067e-05
346 112 110 1.3475e-05 0.025555 0.0001467
347 112 121 8.498e-06 0.035154 0.00017022
348 108 110 1.42e-05 0.039253 0.00013662
349 108 121 1.2275e-05 0.038327 0.0001547
350 106 119 1.2226e-05 0.022705 0.00012241
351 108 112 1.926e-05 0.039755 0.00010484
352 107 110 1.7584e-05 0.03175 0.00013684
353 108 109 1.1643e-05 0.030468 8.6994e-05
354 109 112 1.3623e-05 0.032901 8.6939e-05
355 109 123 1.4746e-05 0.022287 0.00012569
356 111 110 1.396e-05 0.022085 0.00013106
357 112 123 1.3782e-05 0.032619 0.0001386
358 113 0 2.1171e-05 0.029896 8.1316e-05
359 114 119 4.7417e-06 0.036697 9.554e-05
360 115 122 1.4647e-05 0.031292 0.00010426
361 122 116 1.8142e-05 0.033176 0.00015574
362 117 123 8.2403e-06 0.029434 8.8245e-05
363 118 121 2.2661e-05 0.038621 0.00016322
364 120 119 1.7726e-05 0.030232 9.6788e-05
365 123 121 1.4444e-05 0.028549 0.00020326
366 123 122 1.8509e-05 0.024092 0.00014169
